,Player,Playtype,# Seasons,Season,Avg. GP,Avg. # Poss,Avg. Freq,Avg. PPP,Avg. Pts,Avg. EFG%,Avg. FT Freq,Avg. TOV Freq,Avg. SF Freq,Avg. Score Freq,Avg. Percentile
852,Josh Richardson,spotup,4,Playoffs,8.0,3.8,38.95,1.01,3.7,48.0,1.9,7.6,0.8,34.23,37.0
853,Michael Porter Jr.,spotup,2,Playoffs,14.0,3.25,25.95,1.13,3.65,55.0,7.8,2.9,7.8,42.7,60.0
854,Iman Shumpert,spotup,3,Playoffs,15.0,1.77,45.37,0.98,1.77,54.0,6.3,9.1,6.3,38.07,48.0
855,Alex Caruso,spotup,3,Playoffs,10.0,2.93,42.27,0.99,2.9,52.0,0.6,5.0,0.6,35.13,45.0
856,Manu Ginobili,spotup,3,Playoffs,10.0,2.23,27.67,0.99,2.13,45.0,13.9,4.4,11.1,40.83,49.0
857,Kevin Love,spotup,3,Playoffs,20.0,4.4,28.7,1.11,4.9,55.0,6.9,5.0,6.1,39.2,61.0
858,Furkan Korkmaz,spotup,4,Playoffs,7.0,1.52,35.52,0.8,1.22,37.0,11.8,6.8,12.8,34.77,31.0
859,Jaylen Brown,spotup,5,Playoffs,14.0,4.78,31.08,0.96,4.82,49.0,5.1,6.4,4.4,37.58,41.0
860,Kelly Oubre Jr.,spotup,2,Playoffs,9.0,3.35,43.85,1.09,3.6,50.0,7.0,5.4,3.5,40.75,45.0
861,Gary Trent Jr.,spotup,2,Playoffs,6.0,4.9,38.7,1.03,5.1,54.0,3.0,6.4,3.0,37.8,50.0
862,OG Anunoby,spotup,3,Playoffs,9.0,3.87,37.0,1.1,4.5,63.0,5.8,6.3,5.8,45.03,70.0
863,Isaiah Thomas,spotup,2,Playoffs,10.0,3.45,14.1,1.11,3.75,52.0,13.3,1.7,11.6,45.85,65.0
864,Royce O'Neale,spotup,5,Playoffs,8.0,4.58,53.22,1.01,4.42,52.0,1.9,8.1,1.9,35.58,43.0
865,Devin Booker,spotup,2,Playoffs,16.0,3.35,13.35,1.12,3.6,53.0,9.6,3.1,9.6,44.05,64.0
866,Joel Embiid,spotup,5,Playoffs,9.0,3.16,13.48,0.98,3.18,51.0,11.8,6.5,10.1,42.94,39.0
867,Khem Birch,spotup,2,Playoffs,6.0,0.5,15.05,0.6,0.5,30.0,0.0,0.0,0.0,20.0,0.0
868,Wesley Johnson,spotup,1,Playoffs,6.0,0.8,29.4,1.2,1.0,60.0,0.0,0.0,0.0,40.0,0.0
869,Reggie Perry,spotup,1,Playoffs,5.0,1.0,31.3,1.2,1.2,60.0,0.0,0.0,0.0,40.0,0.0
870,Dorian Finney-Smith,spotup,3,Playoffs,8.0,4.7,43.63,1.03,4.93,55.0,2.3,8.5,2.3,36.63,48.0
871,Jabari Parker,spotup,2,Playoffs,6.0,2.25,27.65,1.1,2.5,61.0,3.0,10.0,3.0,45.6,55.0
872,Derrick Williams,spotup,1,Playoffs,8.0,0.6,26.3,1.2,0.8,60.0,0.0,0.0,0.0,40.0,0.0
873,Kevin Knox II,spotup,1,Playoffs,2.0,2.5,33.3,1.2,3.0,75.0,0.0,20.0,0.0,40.0,0.0
874,Tobias Harris,spotup,5,Playoffs,9.0,4.34,26.48,1.0,4.52,49.0,6.4,5.3,4.6,40.84,49.0
875,Shabazz Napier,spotup,2,Playoffs,3.0,1.15,16.4,1.1,1.25,55.0,0.0,0.0,0.0,45.0,0.0
876,Andre Iguodala,spotup,7,Playoffs,15.0,2.34,35.61,0.87,2.2,48.0,1.9,5.6,2.2,32.59,38.0
877,Jeremiah Martin,spotup,1,Playoffs,3.0,1.7,31.3,1.2,2.0,75.0,0.0,20.0,0.0,40.0,0.0
878,Victor Oladipo,spotup,4,Playoffs,6.0,3.67,23.52,0.98,3.55,50.0,4.4,7.3,3.1,37.05,40.0
879,Brook Lopez,spotup,4,Playoffs,15.0,3.15,27.63,0.89,3.12,45.0,3.7,3.3,2.9,33.52,35.0
880,Jayson Tatum,spotup,5,Playoffs,12.0,3.92,17.14,0.95,3.92,49.0,8.2,8.9,6.9,40.3,40.0
881,Nicolas Batum,spotup,2,Playoffs,12.0,2.55,32.95,1.1,2.95,56.0,9.2,1.5,8.5,47.4,38.0
882,Anthony Edwards,spotup,1,Playoffs,6.0,5.5,23.4,1.21,7.0,64.0,6.1,6.1,6.1,45.5,78.0
883,Danny Green,spotup,7,Playoffs,14.0,3.76,48.09,1.01,3.7,51.0,2.1,6.8,2.1,34.56,45.0
884,Bojan Bogdanovic,spotup,5,Playoffs,8.0,4.1,28.18,0.83,4.0,45.0,5.1,4.8,4.6,33.34,47.0
885,Donovan Mitchell,spotup,5,Playoffs,8.0,2.88,10.16,0.94,2.64,47.0,7.1,7.9,6.3,35.96,43.0
886,Malcolm Brogdon,spotup,4,Playoffs,6.0,3.53,25.52,1.04,3.78,51.0,7.6,7.5,7.6,40.27,48.0
887,Bobby Portis,spotup,3,Playoffs,12.0,2.83,32.03,1.0,2.8,52.0,1.5,5.5,1.5,37.33,49.0
888,Markus Howard,spotup,1,Playoffs,9.0,1.6,36.8,1.21,1.9,61.0,0.0,0.0,0.0,42.9,79.0
889,T.J. Warren,spotup,1,Playoffs,4.0,4.5,22.0,1.22,5.5,66.0,5.6,11.1,5.6,50.0,72.0
890,Draymond Green,spotup,5,Playoffs,19.0,3.54,25.58,0.92,3.32,45.0,4.0,5.2,4.2,33.32,39.0
891,Nikola Jokic,spotup,4,Playoffs,12.0,3.12,12.05,0.95,3.08,50.0,6.4,12.0,5.1,40.25,40.0
892,Terance Mann,spotup,2,Playoffs,16.0,1.2,25.05,0.61,1.4,30.0,2.4,0.0,2.4,23.25,40.0
893,Goran Dragic,spotup,5,Playoffs,9.0,3.42,22.5,1.04,3.54,53.0,0.7,4.3,0.7,38.3,49.0
894,Al-Farouq Aminu,spotup,4,Playoffs,9.0,6.75,52.02,1.05,7.92,60.0,3.7,8.0,4.0,42.17,66.0
895,JaMychal Green,spotup,6,Playoffs,7.0,2.27,32.75,0.87,2.27,45.0,4.2,5.9,3.6,31.9,36.0
896,Kyle Lowry,spotup,6,Playoffs,13.0,2.5,16.78,0.97,2.52,50.0,6.9,6.0,6.2,38.12,47.0
897,Ben Simmons,spotup,3,Playoffs,11.0,1.03,5.23,1.16,0.77,65.0,28.7,4.4,20.4,54.63,4.0
898,Eric Bledsoe,spotup,3,Playoffs,10.0,2.73,17.03,1.09,2.93,52.0,10.1,1.9,10.1,46.07,59.0
899,Jalen Brunson,spotup,2,Playoffs,10.0,3.15,24.15,1.14,3.45,53.0,12.6,2.1,12.6,46.9,67.0
900,Markieff Morris,spotup,5,Playoffs,10.0,2.18,34.72,0.91,2.22,48.0,9.0,5.5,9.0,38.98,26.0
901,Jonathon Simmons,spotup,3,Playoffs,8.0,1.93,28.33,0.66,1.43,33.0,1.9,11.4,1.9,27.37,4.0
902,Bol Bol,spotup,2,Playoffs,4.0,0.65,63.35,0.62,0.65,31.0,0.0,0.0,0.0,25.0,0.0
903,Avery Bradley,spotup,2,Playoffs,10.0,4.1,23.25,1.1,4.5,56.0,0.7,2.6,0.7,43.4,17.0
904,Al Horford,spotup,6,Playoffs,12.0,2.57,19.53,0.85,2.38,40.0,1.3,3.5,1.3,29.07,38.0
905,Jae Crowder,spotup,7,Playoffs,14.0,5.56,47.76,1.01,5.57,48.0,8.3,3.4,8.3,38.04,50.0
906,Max Strus,spotup,1,Playoffs,11.0,3.2,26.3,1.26,4.0,65.0,0.0,2.9,0.0,42.9,82.0
907,Carmelo Anthony,spotup,3,Playoffs,6.0,4.33,29.87,1.05,4.27,49.0,5.0,9.1,5.0,34.37,41.0
908,James Harden,spotup,7,Playoffs,11.0,1.9,7.71,0.99,1.79,50.0,8.0,8.7,7.8,39.11,47.0
909,Pascal Siakam,spotup,4,Playoffs,13.0,2.9,18.57,0.93,2.5,51.0,7.0,9.0,7.0,37.75,47.0
910,Dillon Brooks,spotup,2,Playoffs,8.0,4.25,21.8,1.02,3.9,50.0,6.0,3.6,6.0,38.7,53.0
911,Pat Connaughton,spotup,7,Playoffs,10.0,2.0,39.91,0.94,2.11,46.0,1.8,0.4,1.8,35.47,37.0
912,Eric Gordon,spotup,4,Playoffs,13.0,4.9,31.15,1.11,5.67,57.0,5.8,4.2,4.6,42.75,62.0
913,Tyus Jones,spotup,3,Playoffs,7.0,1.4,32.2,0.84,1.33,50.0,0.0,0.0,0.0,41.1,28.0
914,Marcus Smart,spotup,7,Playoffs,10.0,4.17,29.87,0.9,3.93,44.0,5.8,10.7,5.6,31.66,41.0
915,Patrick Beverley,spotup,6,Playoffs,9.0,2.85,34.2,0.94,2.73,46.0,4.5,3.6,4.5,33.83,41.0
916,Jordan Poole,spotup,1,Playoffs,11.0,2.8,16.0,1.29,4.0,74.0,6.5,16.1,3.2,48.4,87.0
917,Luke Kennard,spotup,2,Playoffs,10.0,1.85,27.45,1.25,2.3,62.0,0.0,0.0,0.0,43.85,38.0
918,Kyrie Irving,spotup,5,Playoffs,12.0,2.24,10.06,0.97,2.22,51.0,2.4,6.1,0.4,38.02,47.0
919,Klay Thompson,spotup,5,Playoffs,19.0,3.44,17.6,1.12,4.04,61.0,1.6,3.8,1.6,43.92,71.0
920,Jamal Murray,spotup,2,Playoffs,16.0,2.65,11.7,1.12,2.85,56.0,3.6,2.5,2.5,42.9,63.0
921,Bryn Forbes,spotup,5,Playoffs,8.0,2.06,36.16,0.83,2.12,39.0,9.6,4.5,9.6,33.22,31.0
922,Brandon Ingram,spotup,1,Playoffs,6.0,4.0,15.0,1.29,5.0,63.0,16.7,8.3,16.7,50.0,88.0
923,Haywood Highsmith,spotup,1,Playoffs,5.0,1.4,100.0,1.29,2.0,90.0,0.0,28.6,0.0,42.9,0.0
924,Allen Crabbe,spotup,2,Playoffs,8.0,2.2,30.1,1.29,2.85,59.0,10.6,1.7,10.6,45.6,41.0
925,Boris Diaw,spotup,2,Playoffs,10.0,1.5,25.35,1.1,1.75,61.0,5.0,12.1,5.0,43.2,65.0
926,Maxi Kleber,spotup,3,Playoffs,8.0,3.5,50.43,1.01,3.6,51.0,1.6,2.9,0.0,36.57,46.0
927,Courtney Lee,spotup,1,Playoffs,7.0,1.9,20.6,1.31,2.4,68.0,7.7,7.7,7.7,53.8,85.0
928,Marco Belinelli,spotup,2,Playoffs,8.0,1.65,23.2,1.16,2.0,61.0,3.1,3.1,3.1,41.9,77.0
929,Donte DiVincenzo,spotup,2,Playoffs,6.0,1.8,25.1,0.66,1.05,36.0,3.1,28.1,3.1,28.15,41.0
930,Rodney Hood,spotup,3,Playoffs,15.0,2.27,26.2,1.06,2.37,48.0,11.2,4.2,11.2,39.17,45.0
931,Kelly Olynyk,spotup,4,Playoffs,11.0,1.32,17.55,0.9,1.55,46.0,4.4,32.6,4.4,30.67,41.0
932,Cameron Johnson,spotup,2,Playoffs,16.0,3.55,42.5,1.22,4.25,61.0,6.5,4.7,5.6,44.9,76.0
933,Trey Murphy III,spotup,1,Playoffs,6.0,3.0,72.0,1.33,4.0,71.0,0.0,5.6,0.0,44.4,90.0
934,Duncan Robinson,spotup,3,Playoffs,11.0,1.97,28.97,1.24,2.63,68.0,7.7,11.2,8.2,44.13,46.0
935,Anthony Tolliver,spotup,1,Playoffs,3.0,1.0,75.0,1.33,1.3,67.0,0.0,0.0,0.0,66.7,0.0
936,Alec Burks,spotup,3,Playoffs,6.0,3.27,26.17,1.05,3.63,57.0,6.9,1.4,6.9,45.83,64.0
937,Jaden Springer,spotup,1,Playoffs,5.0,0.6,50.0,1.33,1.0,67.0,0.0,0.0,0.0,66.7,0.0
938,Lou Williams,spotup,4,Playoffs,12.0,1.55,12.03,1.06,1.52,50.0,11.8,3.1,11.0,43.22,30.0
939,Bruce Brown,spotup,3,Playoffs,7.0,2.3,29.23,0.87,2.27,40.0,4.2,0.0,4.2,34.17,35.0
940,Bismack Biyombo,spotup,1,Playoffs,20.0,0.2,2.4,1.33,0.2,67.0,0.0,0.0,0.0,66.7,0.0
941,Michael Beasley,spotup,2,Playoffs,4.0,2.15,28.9,1.11,2.35,60.0,5.5,5.5,5.5,42.8,15.0
942,Marvin Williams,spotup,2,Playoffs,8.0,2.15,35.3,1.25,2.7,62.0,0.0,0.0,0.0,45.35,78.0
943,Tyreke Evans,spotup,1,Playoffs,4.0,2.8,18.3,1.36,3.8,68.0,0.0,0.0,0.0,45.5,93.0
944,Kawhi Leonard,spotup,5,Playoffs,14.0,3.46,14.64,1.2,4.2,60.0,8.8,4.9,7.6,48.24,74.0
945,Bones Hyland,spotup,1,Playoffs,5.0,1.6,16.3,1.38,2.0,69.0,0.0,0.0,0.0,50.0,0.0
946,Myles Turner,spotup,5,Playoffs,5.0,2.34,18.0,0.64,1.78,39.0,1.1,8.3,1.1,28.52,9.0
947,Kris Humphries,spotup,1,Playoffs,4.0,2.0,24.2,1.38,2.8,79.0,0.0,12.5,0.0,50.0,0.0
948,Austin Rivers,spotup,6,Playoffs,8.0,2.53,34.8,1.02,2.52,55.0,0.5,8.2,0.5,37.97,27.0
949,Ian Clark,spotup,3,Playoffs,14.0,1.5,23.67,1.09,1.67,57.0,5.1,5.5,5.1,43.27,65.0
950,Ben McLemore,spotup,2,Playoffs,8.0,1.85,55.25,1.29,2.4,68.0,0.0,3.9,0.0,43.1,43.0
951,Serge Ibaka,spotup,7,Playoffs,12.0,2.5,25.83,0.77,2.53,38.0,1.6,2.3,1.6,29.47,41.0
952,Joe Harris,spotup,3,Playoffs,6.0,4.0,31.93,1.09,4.87,54.0,8.1,6.2,8.1,41.87,46.0
953,Facundo Campazzo,spotup,2,Playoffs,7.0,1.45,25.9,0.69,1.8,35.0,0.0,0.0,0.0,23.1,46.0
954,Kentavious Caldwell-Pope,spotup,3,Playoffs,10.0,3.77,39.8,1.1,4.23,54.0,1.8,0.7,1.8,38.2,55.0
955,Trey Lyles,spotup,2,Playoffs,2.0,1.4,47.9,0.7,1.75,44.0,0.0,10.0,0.0,30.0,0.0
956,Landry Shamet,spotup,4,Playoffs,10.0,2.22,39.62,1.06,2.5,56.0,3.4,7.8,3.4,39.83,52.0
957,Wesley Matthews,spotup,5,Playoffs,7.0,3.4,40.74,1.12,3.76,56.0,7.5,5.5,5.6,40.92,62.0
958,Rodney Stuckey,spotup,1,Playoffs,7.0,1.7,23.1,1.42,2.4,64.0,8.3,0.0,8.3,50.0,89.0
959,Russell Westbrook,spotup,6,Playoffs,8.0,3.48,12.52,0.97,3.2,51.0,3.0,5.0,3.0,36.23,45.0
960,Fred VanVleet,spotup,5,Playoffs,10.0,2.68,31.72,1.24,3.42,64.0,2.9,5.0,2.9,44.22,63.0
961,James Michael McAdoo,spotup,2,Playoffs,10.0,0.3,23.8,0.71,0.4,33.0,7.2,50.0,7.2,28.55,0.0
962,Patty Mills,spotup,5,Playoffs,8.0,2.54,32.62,1.04,2.86,57.0,2.1,3.1,2.1,43.22,44.0
963,Solomon Hill,spotup,4,Playoffs,8.0,1.52,42.45,0.77,1.57,39.0,5.9,2.6,5.9,30.25,36.0
964,Andrew Harrison,spotup,1,Playoffs,6.0,1.5,25.7,1.44,2.2,72.0,0.0,0.0,0.0,55.6,0.0
965,Patrick McCaw,spotup,3,Playoffs,11.0,0.5,51.2,1.07,0.67,52.0,3.9,0.0,2.0,44.6,30.0
966,Doug McDermott,spotup,3,Playoffs,4.0,1.57,40.7,0.74,1.73,37.0,0.0,0.0,0.0,26.1,30.0
967,P.J. Tucker,spotup,6,Playoffs,14.0,3.57,47.67,1.14,4.18,63.0,1.4,4.5,1.4,42.38,66.0
968,Gordon Hayward,spotup,3,Playoffs,8.0,3.33,24.73,1.08,3.47,56.0,6.7,7.4,5.7,40.47,52.0
969,Zach LaVine,spotup,1,Playoffs,4.0,3.5,17.3,1.5,5.0,77.0,14.3,7.1,14.3,57.1,96.0
970,Meyers Leonard,spotup,3,Playoffs,6.0,1.63,36.8,0.89,1.47,44.0,0.0,0.0,0.0,30.2,25.0
971,Jose Calderon,spotup,2,Playoffs,10.0,1.0,28.3,1.25,1.25,58.0,0.0,0.0,0.0,38.65,11.0
972,Reggie Bullock,spotup,3,Playoffs,6.0,3.47,46.1,1.29,4.17,64.0,2.1,1.5,2.1,44.2,48.0
973,Josh Huestis,spotup,1,Playoffs,2.0,1.0,66.7,1.5,1.5,75.0,0.0,0.0,0.0,50.0,0.0
974,Frank Ntilikina,spotup,1,Playoffs,6.0,0.7,36.4,1.5,1.0,75.0,0.0,0.0,0.0,50.0,0.0
975,Semaj Christon,spotup,1,Playoffs,2.0,1.0,40.0,1.5,1.5,75.0,0.0,0.0,0.0,50.0,0.0
976,Sam Merrill,spotup,1,Playoffs,8.0,0.3,25.0,1.5,0.4,75.0,0.0,0.0,0.0,50.0,0.0
977,Shaquille Harrison,spotup,1,Playoffs,9.0,0.2,20.0,1.5,0.3,75.0,0.0,0.0,0.0,50.0,0.0
978,Dante Cunningham,spotup,1,Playoffs,5.0,0.4,66.7,1.5,0.6,75.0,0.0,0.0,0.0,50.0,0.0
979,Kyle Singler,spotup,1,Playoffs,6.0,0.7,40.0,1.5,1.0,75.0,0.0,0.0,0.0,50.0,0.0
980,Zach Collins,spotup,3,Playoffs,7.0,2.1,51.9,1.23,2.53,62.0,1.6,1.6,1.6,43.8,41.0
981,Thanasis Antetokounmpo,spotup,1,Playoffs,13.0,0.2,15.4,1.5,0.2,100.0,50.0,0.0,50.0,100.0,0.0
982,Malcolm Miller,spotup,2,Playoffs,6.0,1.35,65.15,1.03,1.7,50.0,7.2,0.0,7.2,39.3,0.0
983,Jacob Evans,spotup,1,Playoffs,7.0,0.3,28.6,1.5,0.4,150.0,0.0,50.0,0.0,50.0,0.0
984,D'Angelo Russell,spotup,2,Playoffs,6.0,2.05,12.3,1.32,2.3,64.0,6.8,0.0,6.8,47.75,34.0
985,Joe Young,spotup,1,Playoffs,4.0,0.5,18.2,1.5,0.8,75.0,0.0,0.0,0.0,50.0,0.0
986,Aron Baynes,spotup,2,Playoffs,14.0,0.6,17.5,1.25,1.15,63.0,1.9,0.0,1.9,43.5,28.0
987,Tony Snell,spotup,4,Playoffs,8.0,1.68,44.05,1.04,1.72,54.0,0.0,4.3,0.0,35.38,30.0
988,Khyri Thomas,spotup,1,Playoffs,3.0,1.3,33.3,1.5,2.0,62.0,25.0,0.0,25.0,50.0,0.0
989,Jerome Robinson,spotup,1,Playoffs,5.0,1.2,35.3,1.5,1.8,75.0,0.0,0.0,0.0,50.0,0.0
990,Dahntay Jones,spotup,2,Playoffs,12.0,0.2,17.1,1.25,0.25,100.0,0.0,25.0,0.0,41.65,0.0
991,Vince Carter,spotup,2,Playoffs,5.0,2.5,26.6,1.17,2.75,60.0,0.0,2.8,0.0,38.9,11.0
992,Troy Daniels,spotup,3,Playoffs,5.0,0.37,17.93,0.83,0.33,42.0,0.0,0.0,0.0,27.77,0.0
993,Gerald Green,spotup,4,Playoffs,13.0,1.92,36.8,0.93,2.18,50.0,2.1,1.6,1.4,38.1,55.0
994,Justin Holiday,spotup,1,Playoffs,4.0,3.0,48.0,1.5,4.5,75.0,0.0,0.0,0.0,50.0,91.0
995,Denzel Valentine,spotup,1,Playoffs,4.0,0.5,25.0,1.5,0.8,75.0,0.0,0.0,0.0,50.0,0.0
996,Joe Ingles,spotup,5,Playoffs,9.0,3.02,32.22,1.08,3.84,63.0,3.5,6.5,2.4,42.4,65.0
997,Spencer Hawes,spotup,2,Playoffs,4.0,0.65,24.15,1.25,0.8,62.0,0.0,0.0,0.0,41.65,0.0
998,Xavier Tillman,spotup,2,Playoffs,6.0,0.45,19.3,1.25,0.35,100.0,0.0,25.0,0.0,50.0,0.0
999,Luca Vildoza,spotup,1,Playoffs,6.0,0.3,40.0,1.5,0.0,75.0,0.0,0.0,0.0,50.0,0.0
1000,Chris Boucher,spotup,3,Playoffs,5.0,1.3,32.93,1.18,1.63,58.0,2.4,0.0,2.4,41.67,29.0
1001,Derrick Jones Jr.,spotup,2,Playoffs,7.0,1.85,53.7,1.14,1.85,64.0,8.8,8.8,8.8,45.4,57.0
1002,Taj Gibson,spotup,2,Playoffs,5.0,0.9,11.75,1.25,1.1,62.0,0.0,0.0,0.0,62.5,0.0
1003,Rodney McGruder,spotup,2,Playoffs,4.0,0.2,32.5,0.75,0.3,38.0,0.0,0.0,0.0,25.0,0.0
1004,Kirk Hinrich,spotup,1,Playoffs,6.0,0.3,28.6,1.5,0.5,75.0,0.0,0.0,0.0,50.0,0.0
1005,Torrey Craig,spotup,4,Playoffs,16.0,1.65,37.65,1.0,1.75,54.0,0.8,7.7,0.8,34.83,45.0
1006,Shake Milton,spotup,3,Playoffs,9.0,2.23,29.67,1.24,3.2,58.0,15.3,4.1,12.2,49.23,66.0
1007,JR Smith,spotup,4,Playoffs,17.0,2.88,38.72,1.16,3.38,62.0,0.7,5.1,0.3,40.73,65.0
1008,David West,spotup,3,Playoffs,15.0,1.0,19.3,1.27,1.3,65.0,5.1,2.1,2.1,58.13,82.0
1009,Mike Conley,spotup,4,Playoffs,6.0,2.78,17.23,1.08,3.33,55.0,4.2,3.4,4.2,41.73,64.0
1010,Jerami Grant,spotup,4,Playoffs,9.0,3.22,32.55,1.21,3.7,61.0,10.1,4.3,9.8,47.6,36.0
1011,Jeff Green,spotup,5,Playoffs,10.0,2.7,35.8,1.15,3.06,60.0,7.0,6.1,7.0,43.44,46.0
1012,Rodions Kurucs,spotup,2,Playoffs,4.0,2.4,38.15,1.08,2.5,56.0,10.6,5.0,10.6,48.35,1.0
1013,Wes Iwundu,spotup,2,Playoffs,5.0,2.3,46.45,1.14,2.4,54.0,14.6,3.5,11.1,42.1,8.0
1014,Lance Stephenson,spotup,3,Playoffs,5.0,2.6,21.07,1.36,3.43,67.0,0.0,1.5,0.0,55.37,41.0
1015,Moses Moody,spotup,1,Playoffs,4.0,1.3,33.3,1.6,2.0,80.0,0.0,0.0,0.0,60.0,0.0
1016,Stephen Curry,spotup,5,Playoffs,17.0,2.78,11.08,1.16,3.08,57.0,8.0,4.7,8.0,42.72,69.0
1017,Raymond Felton,spotup,4,Playoffs,6.0,1.95,31.35,1.07,2.02,62.0,0.0,8.8,0.0,40.17,57.0
1018,Robert Covington,spotup,3,Playoffs,9.0,3.23,37.8,1.26,4.3,66.0,3.6,6.3,2.0,44.3,69.0
1019,Dante Exum,spotup,2,Playoffs,8.0,1.55,25.2,0.81,1.45,54.0,0.0,15.7,0.0,37.5,1.0
1020,Marcus Morris Sr.,spotup,5,Playoffs,13.0,4.22,34.22,1.17,4.82,58.0,10.0,3.5,9.2,46.98,66.0
1021,Jordan Clarkson,spotup,4,Playoffs,11.0,3.3,22.25,1.08,3.22,53.0,1.6,3.5,1.6,38.83,45.0
1022,Rui Hachimura,spotup,1,Playoffs,5.0,4.4,38.6,1.64,7.2,82.0,4.5,0.0,4.5,63.6,97.0
1023,Kevin Durant,spotup,6,Playoffs,14.0,3.02,10.82,1.06,3.12,54.0,6.4,5.9,6.0,43.02,60.0
1024,Kendrick Nunn,spotup,2,Playoffs,10.0,1.25,15.25,1.22,1.3,61.0,0.0,0.0,0.0,48.75,6.0
1025,Vlatko Cancar,spotup,2,Playoffs,4.0,0.8,45.0,0.83,0.5,62.0,0.0,41.6,0.0,33.35,0.0
1026,Timothe Luwawu-Cabarrot,spotup,3,Playoffs,5.0,3.73,60.77,1.07,3.8,54.0,0.9,1.8,0.9,40.07,15.0
1027,George Hill,spotup,7,Playoffs,11.0,2.01,24.29,1.03,2.41,54.0,3.4,3.5,2.9,39.31,59.0
1028,Derrick Rose,spotup,2,Playoffs,5.0,3.0,20.3,1.33,5.0,79.0,3.0,5.9,3.0,59.8,92.0
1029,Shaun Livingston,spotup,4,Playoffs,20.0,0.25,5.72,1.02,0.2,44.0,16.3,3.1,16.3,52.6,0.0
1030,Georges Niang,spotup,4,Playoffs,9.0,3.02,58.5,1.25,3.9,64.0,2.4,5.1,1.6,45.22,64.0
1031,Davis Bertans,spotup,5,Playoffs,8.0,1.86,45.66,0.93,1.52,43.0,7.2,8.5,7.2,31.14,41.0
1032,Stanley Johnson,spotup,2,Playoffs,4.0,1.75,31.0,1.35,2.65,68.0,0.0,0.0,0.0,46.65,50.0
1033,Kemba Walker,spotup,3,Playoffs,9.0,2.47,12.63,1.29,3.07,62.0,9.0,2.9,9.0,51.97,36.0
1034,Aaron Holiday,spotup,3,Playoffs,4.0,1.53,37.67,1.07,2.33,57.0,7.1,2.4,2.4,42.87,32.0
1035,Luka Doncic,spotup,3,Playoffs,7.0,1.7,5.1,1.09,1.8,56.0,14.3,9.6,14.3,45.17,13.0
1036,Paul George,spotup,6,Playoffs,9.0,3.15,12.0,1.38,4.17,69.0,8.7,8.8,6.6,50.02,75.0
1037,Kyle Korver,spotup,5,Playoffs,13.0,1.78,36.2,1.23,2.14,69.0,3.1,10.1,3.1,44.48,57.0
1038,Kevin Martin,spotup,1,Playoffs,5.0,0.8,14.8,1.75,1.4,150.0,25.0,25.0,25.0,75.0,0.0
1039,Dario Saric,spotup,2,Playoffs,12.0,2.3,18.2,1.38,2.0,70.0,6.2,10.1,6.2,46.65,12.0
1040,Cory Joseph,spotup,4,Playoffs,10.0,1.95,25.35,1.18,2.35,62.0,0.0,2.0,0.0,46.0,42.0
1041,Kristaps Porzingis,spotup,2,Playoffs,5.0,4.35,29.85,1.35,6.3,60.0,11.5,0.0,9.4,50.0,67.0
1042,Evan Fournier,spotup,3,Playoffs,5.0,4.87,31.7,1.27,5.67,66.0,5.7,7.2,5.7,45.67,69.0
1043,Terence Davis,spotup,1,Playoffs,6.0,2.2,34.2,1.77,3.8,88.0,0.0,0.0,0.0,61.5,99.0
1044,Anfernee Simons,spotup,3,Playoffs,5.0,1.13,24.53,1.09,1.77,57.0,0.0,2.6,0.0,37.17,33.0
1045,Seth Curry,spotup,4,Playoffs,10.0,3.55,34.02,1.44,5.33,73.0,2.4,1.8,2.4,53.08,89.0
1046,Marc Gasol,spotup,4,Playoffs,12.0,2.48,31.72,1.15,2.88,57.0,2.8,1.5,2.1,42.73,60.0
1047,Raul Neto,spotup,5,Playoffs,5.0,1.4,37.62,1.08,1.52,49.0,3.5,0.0,3.5,35.8,14.0
1048,Reggie Jackson,spotup,4,Playoffs,10.0,3.05,26.55,1.27,3.85,65.0,0.0,3.6,0.0,43.4,70.0
1049,Grayson Allen,spotup,3,Playoffs,6.0,2.03,31.4,1.4,2.77,54.0,23.9,1.7,23.9,60.57,64.0
1050,Channing Frye,spotup,2,Playoffs,14.0,1.95,39.45,1.7,3.25,82.0,3.9,0.0,3.9,59.55,97.0
1051,Cam Reddish,spotup,1,Playoffs,4.0,1.8,16.3,1.86,3.3,130.0,0.0,28.6,0.0,71.4,0.0
1052,Jordan McLaughlin,spotup,1,Playoffs,5.0,1.6,38.1,1.88,3.0,93.0,12.5,0.0,12.5,75.0,0.0
1053,Terrence Ross,spotup,3,Playoffs,10.0,2.23,19.53,1.33,2.83,64.0,8.3,0.0,8.3,48.17,42.0
1054,Marquese Chriss,spotup,1,Playoffs,5.0,0.2,12.5,2.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0
1055,Rayjon Tucker,spotup,3,Playoffs,3.0,0.87,83.33,1.0,0.33,33.0,33.3,11.1,33.3,66.67,0.0
1056,Keljin Blevins,spotup,1,Playoffs,2.0,0.5,50.0,2.0,1.0,100.0,0.0,0.0,0.0,100.0,0.0
1057,Nick Collison,spotup,1,Playoffs,9.0,0.1,12.5,2.0,0.2,100.0,0.0,0.0,0.0,100.0,0.0
1058,Jake Layman,spotup,3,Playoffs,3.0,0.83,35.53,1.11,1.07,50.0,11.1,0.0,0.0,61.1,0.0
